"config_num","exposure_mode","flash_mode","color_mode","width","height","whitebalance_mode","zoom","power","energy","radio","duration","quality"
"2073","center","red_eye_reduce","RGB12","640","480","tungsten","16","1004.705946","6.9959668","bluetooth","34.87","11.8623"
"2074","center","red_eye_reduce","RGB12","640","480","tungsten","24","1018.669025","6.9356932","bluetooth","34.039","12.1987"
"2075","center","red_eye_reduce","RGB12","640","480","tungsten","32","1017.09471","6.7422148","bluetooth","33.168","13.7484"
"2076","center","red_eye_reduce","RGB12","640","480","tungsten","40","1027.437775","6.4581326","bluetooth","31.455","16.9561"
"2077","center","red_eye_reduce","RGB12","640","480","tungsten","48","1034.090855","6.3722358","bluetooth","30.915","13.7128"
"2078","center","red_eye_reduce","RGB12","640","480","tungsten","56","991.442524","6.1376898","bluetooth","30.984","15.2573"
"2079","center","red_eye_reduce","RGB12","640","480","tungsten","64","1010.043478","6.2213336","bluetooth","30.745","16.66"
"2080","center","red_eye_reduce","RGB12","640","480","tungsten","72","997.750434","6.1394322","bluetooth","30.824","18.6249"
"2081","center","red_eye_reduce","RGB12","640","480","auto","0","1022.520199","7.5085144","bluetooth","36.803","18.6849"
"2082","center","red_eye_reduce","RGB12","640","480","auto","8","998.904897","7.1707506","bluetooth","35.922","12.5137"
"2083","center","red_eye_reduce","RGB12","640","480","auto","16","1000.937385","6.9358584","bluetooth","34.7","11.5844"
"2084","center","red_eye_reduce","RGB12","640","480","auto","24","1004.823348","6.7672164","bluetooth","33.728","13.3107"
"2085","center","red_eye_reduce","RGB12","640","480","auto","32","1011.511429","6.8316764","bluetooth","33.067","15.6633"
"2086","center","red_eye_reduce","RGB12","640","480","auto","40","1012.597988","6.3154466","bluetooth","31.245","21.311"
"2087","center","red_eye_reduce","RGB12","640","480","auto","48","990.184873","6.1071122","bluetooth","30.925","15.8488"
"2088","center","red_eye_reduce","RGB12","640","480","auto","56","999.056696","6.1438056","bluetooth","30.854","15.9328"
"2089","center","red_eye_reduce","RGB12","640","480","auto","64","1019.515404","6.2874088","bluetooth","30.854","17.6946"
"2090","center","red_eye_reduce","RGB12","640","480","auto","72","1027.485205","6.3290836","bluetooth","30.854","19.8085"
"2091","center","red_eye_reduce","RGB12","640","480","cloudy","0","1008.770756","7.4249134","bluetooth","36.783","14.2335"
"2092","center","red_eye_reduce","RGB12","640","480","cloudy","8","1010.447365","7.192551","bluetooth","35.642","11.141"
"2093","center","red_eye_reduce","RGB12","640","480","cloudy","16","1006.193765","6.892032","bluetooth","34.399","10.1966"
"2094","center","red_eye_reduce","RGB12","640","480","cloudy","24","1001.940738","6.6185944","bluetooth","33.128","12.0484"
"2095","center","red_eye_reduce","RGB12","640","480","cloudy","32","1013.056782","6.5139264","bluetooth","32.207","13.401"
"2096","center","red_eye_reduce","RGB12","640","480","cloudy","40","1015.608453","6.325577","bluetooth","31.255","15.6932"
"2097","center","red_eye_reduce","RGB12","640","480","cloudy","48","1017.56884","6.3050278","bluetooth","30.915","13.68"
"2098","center","red_eye_reduce","RGB12","640","480","cloudy","56","1100.708411","6.834622","bluetooth","30.924","13.2463"
"2099","center","red_eye_reduce","RGB12","640","480","cloudy","64","1026.384643","6.273143","bluetooth","30.714","14.1309"
"2100","center","red_eye_reduce","RGB12","640","480","cloudy","72","1023.388327","6.3135408","bluetooth","30.934","14.6266"
"2101","backlight","red_eye_reduce","RGB12","640","480","daylight","0","990.900851","7.251918","bluetooth","36.633","18.7339"
"2102","backlight","red_eye_reduce","RGB12","640","480","daylight","8","992.822094","7.0858002","bluetooth","35.651","12.6779"
"2103","backlight","red_eye_reduce","RGB12","640","480","daylight","16","1001.436037","6.8720146","bluetooth","34.409","11.8318"
"2104","backlight","red_eye_reduce","RGB12","640","480","daylight","24","1014.313173","6.8772964","bluetooth","33.929","13.0431"
"2105","backlight","red_eye_reduce","RGB12","640","480","daylight","32","1020.871893","6.6686334","bluetooth","32.707","15.3701"
"2106","backlight","red_eye_reduce","RGB12","640","480","daylight","40","979.608788","6.3075606","bluetooth","32.146","19.8904"
"2107","backlight","red_eye_reduce","RGB12","640","480","daylight","48","1008.791485","6.2468726","bluetooth","30.944","15.3362"
"2108","backlight","red_eye_reduce","RGB12","640","480","daylight","56","996.065271","6.157478","bluetooth","30.985","15.7968"
"2109","backlight","red_eye_reduce","RGB12","640","480","daylight","64","1006.717645","6.1697736","bluetooth","30.734","17.0368"
"2110","backlight","red_eye_reduce","RGB12","640","480","daylight","72","999.680975","6.1227814","bluetooth","30.744","17.5643"
"2111","backlight","red_eye_reduce","RGB12","640","480","fluorescent","0","1008.09578","7.4103898","bluetooth","36.933","21.9486"
"2112","backlight","red_eye_reduce","RGB12","640","480","fluorescent","8","979.424707","6.9429318","bluetooth","35.521","13.4142"
"2113","backlight","red_eye_reduce","RGB12","640","480","fluorescent","16","1011.378833","6.9770164","bluetooth","34.59","12.1927"
"2114","backlight","red_eye_reduce","RGB12","640","480","fluorescent","24","1009.775884","6.7994022","bluetooth","33.678","12.9782"
"2115","backlight","red_eye_reduce","RGB12","640","480","fluorescent","32","1032.911566","6.7542754","bluetooth","32.737","14.9508"
"2116","backlight","red_eye_reduce","RGB12","640","480","fluorescent","40","1025.428053","6.4235698","bluetooth","31.385","18.5378"
"2117","backlight","red_eye_reduce","RGB12","640","480","fluorescent","48","1036.603494","6.4395226","bluetooth","30.975","14.9143"
"2118","backlight","red_eye_reduce","RGB12","640","480","fluorescent","56","1006.818059","6.1953706","bluetooth","30.834","15.5628"
"2119","backlight","red_eye_reduce","RGB12","640","480","fluorescent","64","1017.28905","6.2696858","bluetooth","30.945","17.6486"
"2120","backlight","red_eye_reduce","RGB12","640","480","fluorescent","72","1014.278052","6.2352626","bluetooth","30.804","18.8999"
"2121","backlight","red_eye_reduce","RGB12","640","480","tungsten","0","1003.214376","7.352901","bluetooth","36.693","18.8442"
"2122","backlight","red_eye_reduce","RGB12","640","480","tungsten","8","993.067698","7.045896","bluetooth","35.591","12.8648"
"2123","backlight","red_eye_reduce","RGB12","640","480","tungsten","16","993.661403","6.9516502","bluetooth","35.061","12.1139"
"2124","backlight","red_eye_reduce","RGB12","640","480","tungsten","24","1003.584326","6.8227776","bluetooth","34.109","11.6431"
"2125","backlight","red_eye_reduce","RGB12","640","480","tungsten","32","1020.982178","6.7291836","bluetooth","33.007","13.2809"
"2126","backlight","red_eye_reduce","RGB12","640","480","tungsten","40","1004.516448","6.34252","bluetooth","31.456","15.5719"
"2127","backlight","red_eye_reduce","RGB12","640","480","tungsten","48","998.411365","6.1621594","bluetooth","30.914","13.1483"
"2128","backlight","red_eye_reduce","RGB12","640","480","tungsten","56","1006.049069","6.2167754","bluetooth","30.895","14.8685"
"2129","backlight","red_eye_reduce","RGB12","640","480","tungsten","64","999.6495","6.1693418","bluetooth","30.954","15.6929"
"2130","backlight","red_eye_reduce","RGB12","640","480","tungsten","72","1028.373029","6.286491","bluetooth","30.774","16.9155"
"2131","backlight","red_eye_reduce","RGB12","640","480","auto","0","1000.258147","7.30502","bluetooth","36.593","18.5577"
"2132","backlight","red_eye_reduce","RGB12","640","480","auto","8","998.198118","7.1493574","bluetooth","35.792","12.5964"
"2133","backlight","red_eye_reduce","RGB12","640","480","auto","16","1067.765991","7.6249576","bluetooth","35.711","11.6552"
"2134","backlight","red_eye_reduce","RGB12","640","480","auto","24","1100.979211","7.6046982","bluetooth","34.65","13.0328"
"2135","backlight","red_eye_reduce","RGB12","640","480","auto","32","1010.668129","6.636967","bluetooth","32.808","15.2686"
"2136","backlight","red_eye_reduce","RGB12","640","480","auto","40","1036.504067","6.4959374","bluetooth","31.505","18.8911"
"2137","backlight","red_eye_reduce","RGB12","640","480","auto","48","1006.372747","6.2351478","bluetooth","31.035","15.3618"
"2138","backlight","red_eye_reduce","RGB12","640","480","auto","56","1007.993769","6.211662","bluetooth","30.874","15.6143"
"2139","backlight","red_eye_reduce","RGB12","640","480","auto","64","985.841345","6.066004","bluetooth","30.825","17.0342"
"2140","backlight","red_eye_reduce","RGB12","640","480","auto","72","1022.135689","6.2728124","bluetooth","30.814","17.5099"
"2141","backlight","red_eye_reduce","RGB12","640","480","cloudy","0","993.198498","7.2640552","bluetooth","36.573","14.1686"
"2142","backlight","red_eye_reduce","RGB12","640","480","cloudy","8","999.08354","7.1151308","bluetooth","35.611","11.2824"
"2143","backlight","red_eye_reduce","RGB12","640","480","cloudy","16","1009.501711","6.9483732","bluetooth","34.41","10.8174"
"2144","backlight","red_eye_reduce","RGB12","640","480","cloudy","24","1007.770863","6.8289006","bluetooth","33.979","12.272"
"2145","backlight","red_eye_reduce","RGB12","640","480","cloudy","32","1025.914968","6.5902976","bluetooth","32.136","13.6477"
"2146","backlight","red_eye_reduce","RGB12","640","480","cloudy","40","1001.265192","6.2258152","bluetooth","31.135","15.677"
"2147","backlight","red_eye_reduce","RGB12","640","480","cloudy","48","1012.430876","6.2337592","bluetooth","30.875","13.9279"
"2148","backlight","red_eye_reduce","RGB12","640","480","cloudy","56","1022.238344","6.5208818","bluetooth","31.766","13.8053"
"2149","backlight","red_eye_reduce","RGB12","640","480","cloudy","64","1017.450321","6.2840628","bluetooth","30.855","14.5785"
"2150","backlight","red_eye_reduce","RGB12","640","480","cloudy","72","993.213852","6.1127886","bluetooth","30.804","14.6231"
"2151","night","red_eye_reduce","RGB12","640","480","daylight","0","962.812124","8.0266","bluetooth","41.85","17.9948"
"2152","night","red_eye_reduce","RGB12","640","480","daylight","8","980.002389","8.0867636","bluetooth","41.2","12.8039"
"2153","night","red_eye_reduce","RGB12","640","480","daylight","16","976.093022","7.866582","bluetooth","40.308","11.7144"
"2154","night","red_eye_reduce","RGB12","640","480","daylight","24","994.937044","7.7553326","bluetooth","39.106","13.2746"
"2155","night","red_eye_reduce","RGB12","640","480","daylight","32","988.254611","7.5423782","bluetooth","38.295","15.4083"
"2156","night","red_eye_reduce","RGB12","640","480","daylight","40","994.680845","7.3613374","bluetooth","37.084","19.3892"
"2157","night","red_eye_reduce","RGB12","640","480","daylight","48","1003.775635","7.195827","bluetooth","35.871","15.5007"
"2158","night","red_eye_reduce","RGB12","640","480","daylight","56","992.60088","7.037511","bluetooth","35.621","15.9338"
"2159","night","red_eye_reduce","RGB12","640","480","daylight","64","984.48451","6.8945554","bluetooth","35.02","17.3959"
"2160","night","red_eye_reduce","RGB12","640","480","daylight","72","977.080575","6.6902642","bluetooth","34.32","18.29"
"2161","night","red_eye_reduce","RGB12","640","480","fluorescent","0","975.83447","8.1636376","bluetooth","42.08","20.5468"
"2162","night","red_eye_reduce","RGB12","640","480","fluorescent","8","972.422011","7.9540218","bluetooth","40.779","13.4217"
"2163","night","red_eye_reduce","RGB12","640","480","fluorescent","16","965.930534","7.732551","bluetooth","40.058","12.2192"
"2164","night","red_eye_reduce","RGB12","640","480","fluorescent","24","975.090727","7.5390836","bluetooth","38.866","13.1338"
"2165","night","red_eye_reduce","RGB12","640","480","fluorescent","32","978.838545","7.3711988","bluetooth","37.654","15.6001"
"2166","night","red_eye_reduce","RGB12","640","480","fluorescent","40","990.508169","7.2475522","bluetooth","36.673","20.6176"
"2167","night","red_eye_reduce","RGB12","640","480","fluorescent","48","993.455595","7.0138196","bluetooth","35.531","15.5652"
"2168","night","red_eye_reduce","RGB12","640","480","fluorescent","56","976.304808","6.9464726","bluetooth","35.552","16.6969"
"2169","night","red_eye_reduce","RGB12","640","480","fluorescent","64","995.908547","6.9866236","bluetooth","35.12","18.6902"
"2170","night","red_eye_reduce","RGB12","640","480","fluorescent","72","984.423883","6.887101","bluetooth","34.389","20.465"
"2171","night","red_eye_reduce","RGB12","640","480","tungsten","0","982.579848","8.3005738","bluetooth","42.361","17.9149"
"2172","night","red_eye_reduce","RGB12","640","480","tungsten","8","996.929775","8.2145054","bluetooth","41.359","12.8948"
"2173","night","red_eye_reduce","RGB12","640","480","tungsten","16","982.668142","7.9368702","bluetooth","40.508","11.9616"
"2174","night","red_eye_reduce","RGB12","640","480","tungsten","24","980.749959","7.6173504","bluetooth","38.885","12.1258"
"2175","night","red_eye_reduce","RGB12","640","480","tungsten","32","999.075741","7.5471644","bluetooth","37.834","13.9048"
"2176","night","red_eye_reduce","RGB12","640","480","tungsten","40","989.803758","7.2546876","bluetooth","36.683","16.8436"
"2177","night","red_eye_reduce","RGB12","640","480","tungsten","48","991.616884","7.0746176","bluetooth","35.801","13.8197"
"2178","night","red_eye_reduce","RGB12","640","480","tungsten","56","978.429744","7.013751","bluetooth","35.911","15.3878"
"2179","night","red_eye_reduce","RGB12","640","480","tungsten","64","969.740001","6.7406872","bluetooth","34.86","16.5376"
"2180","night","red_eye_reduce","RGB12","640","480","tungsten","72","978.642786","6.6304748","bluetooth","33.898","17.4824"
"2181","night","red_eye_reduce","RGB12","640","480","auto","0","976.733687","8.2384058","bluetooth","42.251","17.2425"
"2182","night","red_eye_reduce","RGB12","640","480","auto","8","974.178005","8.0422046","bluetooth","41.31","12.6096"
"2183","night","red_eye_reduce","RGB12","640","480","auto","16","979.017715","7.8263242","bluetooth","39.877","11.768"
"2184","night","red_eye_reduce","RGB12","640","480","auto","24","977.305258","7.6954156","bluetooth","39.457","13.2601"
"2185","night","red_eye_reduce","RGB12","640","480","auto","32","969.399588","7.3520232","bluetooth","38.015","15.407"
"2186","night","red_eye_reduce","RGB12","640","480","auto","40","983.997584","7.2001434","bluetooth","36.833","19.3943"
"2187","night","red_eye_reduce","RGB12","640","480","auto","48","981.261419","7.0296694","bluetooth","35.832","15.5045"
"2188","night","red_eye_reduce","RGB12","640","480","auto","56","992.765963","7.0900352","bluetooth","35.751","15.9075"
"2189","night","red_eye_reduce","RGB12","640","480","auto","64","988.285351","6.8512082","bluetooth","34.64","17.3919"
